,RMSE mean,RMSE standard deviation,Hyperparameters
15,0.9728608775997492,0.008234594035619285,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.0125, 'max_depth': 2, 'gamma': 0.04, 'subsample': 0.6}"
16,0.9728608775997492,0.008234594035619285,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.0125, 'max_depth': 2, 'gamma': 0.01, 'subsample': 0.6}"
17,0.9724793260229836,0.009079530370838905,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.1, 'max_depth': 4, 'gamma': 0.04, 'subsample': 0.5}"
18,0.9722558589804301,0.00827259825743365,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.0125, 'max_depth': 2, 'gamma': 0.01, 'subsample': 0.5}"
19,0.9722558589804301,0.00827259825743365,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.0125, 'max_depth': 2, 'gamma': 0.02, 'subsample': 0.5}"
20,0.9722558589804301,0.00827259825743365,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.0125, 'max_depth': 2, 'gamma': 0.04, 'subsample': 0.5}"
21,0.9711142065729943,0.010675650029182653,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.1, 'max_depth': 4, 'gamma': 0.02, 'subsample': 0.7}"
22,0.971015141233982,0.010134168484861272,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.1, 'max_depth': 4, 'gamma': 0.04, 'subsample': 0.7}"
23,0.9705288903758245,0.00916997474662791,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.1, 'max_depth': 4, 'gamma': 0.04, 'subsample': 0.6}"
24,0.9704080536008867,0.009384364066524962,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.1, 'max_depth': 4, 'gamma': 0.01, 'subsample': 0.7}"
25,0.9703218774485505,0.008736069719360067,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.05, 'max_depth': 5, 'gamma': 0.02, 'subsample': 0.7}"
26,0.970272541206171,0.008784717185101494,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.1, 'max_depth': 4, 'gamma': 0.01, 'subsample': 0.6}"
27,0.9701340421768953,0.008874920843233535,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.05, 'max_depth': 5, 'gamma': 0.04, 'subsample': 0.7}"
28,0.9699617825746006,0.008758337039848253,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.1, 'max_depth': 4, 'gamma': 0.02, 'subsample': 0.6}"
29,0.9699556113898768,0.00915528582643363,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.05, 'max_depth': 5, 'gamma': 0.01, 'subsample': 0.7}"
30,0.9696658299099112,0.008498652987038956,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.05, 'max_depth': 5, 'gamma': 0.01, 'subsample': 0.5}"
31,0.9695655641240247,0.008258656781255234,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.05, 'max_depth': 5, 'gamma': 0.02, 'subsample': 0.5}"
32,0.9692213198779399,0.008377015152758646,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.05, 'max_depth': 5, 'gamma': 0.04, 'subsample': 0.5}"
33,0.968764358423772,0.010273143471225337,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.05, 'max_depth': 5, 'gamma': 0.04, 'subsample': 0.6}"
34,0.9686689163958111,0.010479797248634097,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.05, 'max_depth': 5, 'gamma': 0.02, 'subsample': 0.6}"
35,0.9686574953071785,0.010561998748567416,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.05, 'max_depth': 5, 'gamma': 0.01, 'subsample': 0.6}"
36,0.9680265217372643,0.008160061975444279,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.1, 'max_depth': 3, 'gamma': 0.01, 'subsample': 0.5}"
37,0.9680254228297439,0.008257187603740978,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.1, 'max_depth': 3, 'gamma': 0.04, 'subsample': 0.5}"
38,0.9679008081327689,0.008356224985891801,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.1, 'max_depth': 3, 'gamma': 0.02, 'subsample': 0.5}"
39,0.9678332184198496,0.008816103192297623,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.0125, 'max_depth': 3, 'gamma': 0.01, 'subsample': 0.7}"
40,0.9678327527895629,0.008815971205629892,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.0125, 'max_depth': 3, 'gamma': 0.02, 'subsample': 0.7}"
41,0.9678324446452902,0.008815338930414857,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.0125, 'max_depth': 3, 'gamma': 0.04, 'subsample': 0.7}"
42,0.9677968764283273,0.009138664700636701,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.05, 'max_depth': 4, 'gamma': 0.02, 'subsample': 0.5}"
43,0.967727943091744,0.008883920675266633,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.05, 'max_depth': 4, 'gamma': 0.04, 'subsample': 0.5}"
44,0.9676761075508648,0.00885433586916525,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.1, 'max_depth': 3, 'gamma': 0.04, 'subsample': 0.7}"
45,0.9675458547850324,0.008959060603443687,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.05, 'max_depth': 4, 'gamma': 0.01, 'subsample': 0.5}"
46,0.9675041526789825,0.009659723604798805,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.05, 'max_depth': 4, 'gamma': 0.01, 'subsample': 0.7}"
47,0.9674905053344485,0.009541192302651358,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.05, 'max_depth': 4, 'gamma': 0.02, 'subsample': 0.7}"
48,0.9674846027933167,0.009078214881511682,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.1, 'max_depth': 3, 'gamma': 0.02, 'subsample': 0.7}"
49,0.9674677364749368,0.00905629718327824,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.1, 'max_depth': 3, 'gamma': 0.01, 'subsample': 0.7}"
50,0.967445068349351,0.010168591362482488,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.05, 'max_depth': 4, 'gamma': 0.02, 'subsample': 0.6}"
51,0.9673947295647901,0.00996042711409173,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.05, 'max_depth': 4, 'gamma': 0.01, 'subsample': 0.6}"
52,0.9673757094374686,0.009661053590503623,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.05, 'max_depth': 4, 'gamma': 0.04, 'subsample': 0.7}"
53,0.9673743294234255,0.0102109782382477,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.05, 'max_depth': 4, 'gamma': 0.04, 'subsample': 0.6}"
54,0.9673013458031668,0.00859965386261032,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.0125, 'max_depth': 3, 'gamma': 0.02, 'subsample': 0.6}"
55,0.9673011336076064,0.008599883941734995,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.0125, 'max_depth': 3, 'gamma': 0.04, 'subsample': 0.6}"
56,0.9672960265498901,0.008606469686701266,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.0125, 'max_depth': 3, 'gamma': 0.01, 'subsample': 0.6}"
57,0.9671216678214577,0.008223422736533792,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.1, 'max_depth': 3, 'gamma': 0.01, 'subsample': 0.6}"
58,0.967120968677996,0.00822305430746551,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.1, 'max_depth': 3, 'gamma': 0.02, 'subsample': 0.6}"
59,0.9671008497203102,0.008441355048783813,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.0125, 'max_depth': 3, 'gamma': 0.02, 'subsample': 0.5}"
60,0.9670964279023313,0.00844235896062942,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.0125, 'max_depth': 3, 'gamma': 0.01, 'subsample': 0.5}"
61,0.9670859686980469,0.008431449725080798,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.0125, 'max_depth': 3, 'gamma': 0.04, 'subsample': 0.5}"
62,0.967010992489878,0.008205814585303228,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.1, 'max_depth': 3, 'gamma': 0.04, 'subsample': 0.6}"
63,0.9669771861948491,0.009399039621155137,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.025, 'max_depth': 5, 'gamma': 0.01, 'subsample': 0.7}"
64,0.9669415714862286,0.009382297615152023,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.025, 'max_depth': 5, 'gamma': 0.02, 'subsample': 0.7}"
65,0.9668771255340713,0.009693685465470748,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.025, 'max_depth': 5, 'gamma': 0.04, 'subsample': 0.7}"
66,0.9668620961263252,0.00944310173805536,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.025, 'max_depth': 5, 'gamma': 0.04, 'subsample': 0.6}"
67,0.9667630475592814,0.008634183481434852,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.025, 'max_depth': 5, 'gamma': 0.02, 'subsample': 0.5}"
68,0.9667455111780173,0.008908813667993115,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.025, 'max_depth': 5, 'gamma': 0.01, 'subsample': 0.5}"
69,0.966693855761265,0.008407188513900179,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.025, 'max_depth': 5, 'gamma': 0.04, 'subsample': 0.5}"
70,0.9666636579881593,0.009490553846580232,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.025, 'max_depth': 5, 'gamma': 0.01, 'subsample': 0.6}"
71,0.9666590095498867,0.00818999546989934,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.025, 'max_depth': 2, 'gamma': 0.04, 'subsample': 0.7}"
72,0.9666590095498867,0.00818999546989934,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.025, 'max_depth': 2, 'gamma': 0.02, 'subsample': 0.7}"
73,0.9666590095498867,0.00818999546989934,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.025, 'max_depth': 2, 'gamma': 0.01, 'subsample': 0.7}"
74,0.9665920059790128,0.009738774033810378,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.025, 'max_depth': 5, 'gamma': 0.02, 'subsample': 0.6}"
75,0.9663850587152909,0.009122359520373581,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.05, 'max_depth': 3, 'gamma': 0.01, 'subsample': 0.6}"
76,0.9663578380386149,0.008030676642987422,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.025, 'max_depth': 2, 'gamma': 0.02, 'subsample': 0.6}"
77,0.9663578380386149,0.008030676642987422,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.025, 'max_depth': 2, 'gamma': 0.01, 'subsample': 0.6}"
78,0.9663578380386149,0.008030676642987422,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.025, 'max_depth': 2, 'gamma': 0.04, 'subsample': 0.6}"
79,0.9663306526342392,0.009128775430025134,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.05, 'max_depth': 3, 'gamma': 0.02, 'subsample': 0.6}"
80,0.9663297433039245,0.009127884288616729,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.05, 'max_depth': 3, 'gamma': 0.04, 'subsample': 0.6}"
81,0.9661774083061216,0.00783885085256919,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.1, 'max_depth': 2, 'gamma': 0.02, 'subsample': 0.5}"
82,0.9661774083061216,0.00783885085256919,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.1, 'max_depth': 2, 'gamma': 0.04, 'subsample': 0.5}"
83,0.9661774083061216,0.00783885085256919,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.1, 'max_depth': 2, 'gamma': 0.01, 'subsample': 0.5}"
84,0.966165635130509,0.008989957722814522,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.05, 'max_depth': 3, 'gamma': 0.04, 'subsample': 0.7}"
85,0.9661174943481571,0.008719413936405464,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.025, 'max_depth': 4, 'gamma': 0.01, 'subsample': 0.6}"
86,0.9660996892557941,0.008984324554818074,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.05, 'max_depth': 3, 'gamma': 0.01, 'subsample': 0.7}"
87,0.9660910744831319,0.008794656555838453,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.025, 'max_depth': 4, 'gamma': 0.02, 'subsample': 0.6}"
88,0.9660887953160666,0.008922191144112687,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.0125, 'max_depth': 4, 'gamma': 0.04, 'subsample': 0.7}"
89,0.9660736100425037,0.00918455635741638,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.0125, 'max_depth': 5, 'gamma': 0.04, 'subsample': 0.7}"
90,0.9660669020399156,0.008963202861769102,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.0125, 'max_depth': 4, 'gamma': 0.02, 'subsample': 0.7}"
91,0.9660546549655045,0.009362208567138116,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.05, 'max_depth': 3, 'gamma': 0.04, 'subsample': 0.5}"
92,0.9660433820509192,0.00874762738008515,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.025, 'max_depth': 4, 'gamma': 0.04, 'subsample': 0.6}"
93,0.9660428197015432,0.008936946688919018,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.0125, 'max_depth': 4, 'gamma': 0.01, 'subsample': 0.7}"
94,0.966041004085332,0.009226391785586131,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.05, 'max_depth': 3, 'gamma': 0.01, 'subsample': 0.5}"
95,0.9660342389556231,0.009018257889754416,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.05, 'max_depth': 3, 'gamma': 0.02, 'subsample': 0.7}"
96,0.9660090474300069,0.009449341499151878,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.05, 'max_depth': 3, 'gamma': 0.02, 'subsample': 0.5}"
97,0.9660028070802028,0.008025611233597267,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.025, 'max_depth': 2, 'gamma': 0.04, 'subsample': 0.5}"
98,0.9660028070802028,0.008025611233597267,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.025, 'max_depth': 2, 'gamma': 0.02, 'subsample': 0.5}"
99,0.9660028070802028,0.008025611233597267,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.025, 'max_depth': 2, 'gamma': 0.01, 'subsample': 0.5}"
100,0.9659721547356597,0.009118603416690584,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.0125, 'max_depth': 5, 'gamma': 0.02, 'subsample': 0.7}"
101,0.965897071949206,0.009135785798730062,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.0125, 'max_depth': 5, 'gamma': 0.01, 'subsample': 0.7}"
102,0.9658941889147302,0.008977822161779902,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.0125, 'max_depth': 4, 'gamma': 0.04, 'subsample': 0.5}"
103,0.9658422061293788,0.009003047412366705,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.0125, 'max_depth': 4, 'gamma': 0.02, 'subsample': 0.5}"
104,0.9658420561129596,0.009048693261707196,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.0125, 'max_depth': 4, 'gamma': 0.01, 'subsample': 0.5}"
105,0.9657448705638381,0.00870404546910629,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.025, 'max_depth': 4, 'gamma': 0.04, 'subsample': 0.7}"
106,0.9656495219278094,0.008815277330187719,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.0125, 'max_depth': 4, 'gamma': 0.01, 'subsample': 0.6}"
107,0.9656359644135998,0.008826465937143842,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.0125, 'max_depth': 4, 'gamma': 0.02, 'subsample': 0.6}"
108,0.9655871211743049,0.008800345006303664,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.0125, 'max_depth': 4, 'gamma': 0.04, 'subsample': 0.6}"
109,0.9655565900878067,0.009323961599997191,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.025, 'max_depth': 4, 'gamma': 0.04, 'subsample': 0.5}"
110,0.9655312728428628,0.008852442601131834,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.025, 'max_depth': 4, 'gamma': 0.01, 'subsample': 0.7}"
111,0.9655251367254685,0.008942157628126921,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.0125, 'max_depth': 5, 'gamma': 0.02, 'subsample': 0.6}"
112,0.9654965948597614,0.008805743244817796,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.025, 'max_depth': 4, 'gamma': 0.02, 'subsample': 0.7}"
113,0.9654231898012021,0.008915629847392017,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.0125, 'max_depth': 5, 'gamma': 0.04, 'subsample': 0.6}"
114,0.9654059139134195,0.008902384633238785,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.0125, 'max_depth': 5, 'gamma': 0.01, 'subsample': 0.6}"
115,0.9653776318857223,0.009411573320375746,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.025, 'max_depth': 4, 'gamma': 0.02, 'subsample': 0.5}"
116,0.9653449744564424,0.009485685398826329,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.0125, 'max_depth': 5, 'gamma': 0.01, 'subsample': 0.5}"
117,0.9653210164050974,0.009514807114340398,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.025, 'max_depth': 4, 'gamma': 0.01, 'subsample': 0.5}"
118,0.9652442492830302,0.008408861502216957,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.1, 'max_depth': 2, 'gamma': 0.01, 'subsample': 0.6}"
119,0.9652442492830302,0.008408861502216957,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.1, 'max_depth': 2, 'gamma': 0.04, 'subsample': 0.6}"
120,0.9652442492830302,0.008408861502216957,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.1, 'max_depth': 2, 'gamma': 0.02, 'subsample': 0.6}"
121,0.9652383875102117,0.00930136638555651,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.0125, 'max_depth': 5, 'gamma': 0.04, 'subsample': 0.5}"
122,0.9652192871100546,0.009194463539533617,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.0125, 'max_depth': 5, 'gamma': 0.02, 'subsample': 0.5}"
123,0.9652166583885279,0.008396851602520598,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.1, 'max_depth': 2, 'gamma': 0.01, 'subsample': 0.7}"
124,0.9652166583885279,0.008396851602520598,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.1, 'max_depth': 2, 'gamma': 0.02, 'subsample': 0.7}"
125,0.9652166583885279,0.008396851602520598,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.1, 'max_depth': 2, 'gamma': 0.04, 'subsample': 0.7}"
126,0.965121876337767,0.00859172931221207,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.025, 'max_depth': 3, 'gamma': 0.04, 'subsample': 0.6}"
127,0.9651193335300194,0.009048481682753205,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.025, 'max_depth': 3, 'gamma': 0.01, 'subsample': 0.7}"
128,0.9650504878179914,0.008998653535360472,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.025, 'max_depth': 3, 'gamma': 0.04, 'subsample': 0.7}"
129,0.965045930367072,0.008996027846511295,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.025, 'max_depth': 3, 'gamma': 0.02, 'subsample': 0.7}"
130,0.9650154900702503,0.008399423893045719,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.025, 'max_depth': 3, 'gamma': 0.01, 'subsample': 0.6}"
131,0.9650119928286621,0.008404731169176855,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.025, 'max_depth': 3, 'gamma': 0.02, 'subsample': 0.6}"
